,요양기관명_x,주소,병원홈페이지,전화번호,좌표(X),좌표(Y)
1753,선산삼성의원,"경상북도 구미시 선산읍 남문로 34, 1,2층",,054-482-9393,128.3020212,36.2404895
1754,선우엔조신경과의원,"서울특별시 중구 퇴계로 320, 7층 (광희동2가)",,02-2268-1400,127.0074717,37.5639214
1755,선일정신건강의학과의원,"서울특별시 서초구 방배로 215, 3층 (방배동)",,02-593-3997,126.9903755,37.4924163
1756,선정신건강의학과의원,"서울특별시 강서구 강서로 259, (내발산동)",http://www.sunsmind.com/,02-3664-9119,126.835984,37.5488837
1757,선정신과의원,"서울특별시 노원구 동일로204가길 34, 307호 (중계동, 씨앤미복합빌딩)",http://www.sun-clinic.co.kr,02-948-4482,127.06816,37.6407272
1758,설연합내과의원,"서울특별시 동대문구 홍릉로 59, 2층, 3층 (청량리동)",,02-963-4286,127.0432673,37.5854723
1759,설현욱신경과의원,"서울특별시 강남구 압구정로 151, 3동 203호 (압구정동)",,02-512-1101,127.0241229,37.5284222
1760,성가롤로병원,"전라남도 순천시 순광로 221,  (조례동)",http://www.stcarollo.or.kr,061-720-2000,127.5437073,34.9647333
1761,성가신경과정신과의원,"인천광역시 남동구 남동대로 889, (간석동)",,423-3322,126.7080223,37.4617609
1762,성가의원,"경기도 안성시 장기로 39, (인지동)",,031-676-4057,127.2680406,37.0056702
1763,성가정신건강의학과의원,"경상남도 창원시 의창구 우곡로217번길 36, 모리스빌딩 7층 (명서동)",http://www.sungganp.co.kr/,055-275-3557,128.6504094,35.2418216
1764,성가정신건강의학과의원,"세종특별자치시 조치원읍 새내로 97, 5층 1호",,044-867-5357,127.2980437,36.600399
1765,성나자로의원,"충청남도 서산시 운산면 장벌6로 31, (운산면)",,041-664-1976,126.5826017,36.810149
1766,성남사랑의병원,"경기도 성남시 수정구 성남대로 1270-1, 성남대로 1262, 11-12층  (태평동)",,031-756-3024,127.1275055,37.4432866
1767,성남시의료원,"경기도 성남시 수정구 수정로171번길 10, 성남시의료원 (태평동)",,031-738-7000,127.1390646,37.4449939
1768,성남제일정신건강의학과의원,"경기도 성남시 수정구 수정로 140, 세민빌딩 2층 일부호 (수진동)",,031-757-8100,127.1357055,37.4417754
1769,성동병원,"대구광역시 북구 칠곡중앙대로99길 21, (관음동)",,053-325-0009,128.5477949,35.9407577
1770,성로요양병원,"인천광역시 계양구 아나지로 378, (작전동)",,032-555-4433,126.73408,37.5252031
1771,성모가정의학과의원,"인천광역시 남동구 남동대로 893, 2층 (간석동, 루카이스타워)",,032-429-1489,126.7080145,37.462083
1772,성모공감정신건강의학과의원,"경기도 시흥시 수인로 3366, 삼영아트빌 5(일부)층 (신천동)",,031-8042-3535,126.7849548,37.4408913
1773,성모나무정신건강의학과의원,"서울특별시 노원구 화랑로 337, 3층 303호 (월계동)",,02-6925-0002,127.0651817,37.6152426
1774,성모누리정신건강의학과의원,"서울특별시 중랑구 면목로 299, 3층 (면목동)",,02-6952-5222,127.0867492,37.5792512
1775,성모늘봄정신건강의학과의원,"인천광역시 계양구 계양대로 38, 6층 601호 (작전동)",,032-719-3757,126.7227725,37.5272257
1776,성모담다정신건강의학과의원,"경기도 안양시 동안구 시민대로 252, 201호 (관양동)",,031-387-7111,126.9588075,37.3931375
1777,성모더오정신건강의학과의원,"부산광역시 해운대구 세실로 75, 5층 (좌동, 일진빌딩)",,051-703-7555,129.1767685,35.1712912
1778,성모드림정신건강의학과의원,"서울특별시 마포구 양화로 72, 효성해링턴타워 101동 201호,202호,203호 (서교동)",,02-2088-7562,126.9167159,37.5508021
1779,성모라움정신건강의학과의원,"경기도 안양시 동안구 경수대로 428, 덕유파크 403호호 (호계동)",,031-427-4119,126.9625171,37.3622378
1780,성모라이프정신건강의학과의원,"서울특별시 광진구 광나루로 604, 진넥스 베르디엠 201호 (구의동)",,02-457-0550,127.0949441,37.5415877
1781,성모라임가정의학과의원,"서울특별시 서초구 서초대로 331, 정우빌딩 5층 (서초동)",,,127.0176552,37.4951577
1782,성모랑정신건강의학과의원,"서울특별시 중구 을지로5길 26, 미래에셋 센터원(Mirae Asset CENTER1) B1층 B109호 (수하동)",,02-6030-8540,126.9850954,37.5672787
1783,성모마디편한신경과의원,"경기도 부천시 오정구 소사로 757, 해오름빌딩 2층 (원종동)",https://sungmomadi.modoo.at/,032-678-7575,126.8045541,37.5235935
1784,성모마음아정신건강의학과의원,"경기도 안산시 단원구 선부광장1로 56, 3층 305호 (선부동)",,031-439-1004,126.810717,37.336609
1785,성모마음정신건강의학과의원,"서울특별시 중랑구 동일로 903, 2~5층 (묵동)",http://www.sungmom.com,02-972-4300,127.0774023,37.6109117
1786,성모마취통증의학과의원,"서울특별시 강남구 테헤란로87길 13, 6층 (삼성동)",,02-558-6100,127.0586131,37.5086361
1787,성모베스트 정신건강의학과의원,"경기도 남양주시 늘을2로14번길 3, 에이스프라자 6층 604,605호 (호평동)",,031-523-3808,127.2441356,37.6541161
1788,성모봄정신건강의학과의원,"경기도 김포시 김포한강8로 386, 김포센트럴프라자2 303호 (구래동)",,031-8048-9514,126.626184,37.6434874
1789,성모빛정신건강의학과의원,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 238~240호 (고덕동)",,02-6953-1905,127.1645103,37.5571351
1790,성모사랑정신건강의학과의원,"경기도 의정부시 청사로 37, 신세계프라자 2층 206호 (금오동)",,031-928-6020,127.0698807,37.7515204
1791,성모새봄정신건강의학과의원,"서울특별시 관악구 관악로 203, 6층 (봉천동)",,02-6951-3344,126.9537917,37.4833078
1792,성모샘정신건강의학과의원,"서울특별시 도봉구 도봉로150길 8, 이안테라디움 211, 212호 (방학동)",,02-951-0552,127.0436389,37.6657563
1793,성모서울정신건강의학과의원,"서울특별시 은평구 통일로 856, 메트로타워 3003호 (불광동)",,02-6956-7715,126.9216803,37.6197065
1794,성모센트럴정신건강의학과의원,"인천광역시 서구 염곡로464번길 7, 501~502호 (가정동)",,032-710-7541,126.6701262,37.5264302
1795,성모솔정신건강의학과의원,"강원특별자치도 강릉시 경강로 2102, 2층 202호 (임당동)",,033-823-1500,128.8969302,37.7549326
1796,성모숲정신건강의학과의원,"서울특별시 동작구 사당로 300, 215호 (사당동, 이수자이)",,02-522-0520,126.9805813,37.4843925
1797,성모신경정신건강의학과의원,"경기도 성남시 분당구 성남대로 926, 510호 (야탑동, 메트로빌딩)",,031-708-0353,127.129292,37.4125779
1798,성모신경정신과의원,"대구광역시 동구 아양로 48, (신암동)",,053-959-9856,128.6193339,35.8819006
1799,성모연정신건강의학과의원,"서울특별시 구로구 경인로67길 23, 301-2호 (신도림동, 신도림2차푸르지오)",,02-2038-7785,126.8894776,37.5105879
1800,성모열린정신건강의학과의원,"서울특별시 은평구 통일로 746, 2층 (불광동)",,02-356-8210,126.9290005,37.6120244
1801,성모온정신건강의학과의원,"서울특별시 성동구 독서당로 302, 대도빌딩 311호 (금호동4가)",,02-2295-3555,127.0227308,37.5476111
1802,성모우리내과의원,"경기도 부천시 소사구 소삼로 20, 4층, 5층 (소사본동)",,032-347-0075,126.7952674,37.4783907
1803,성모우리정신건강의학과의원,"서울특별시 강남구 봉은사로 220, 5층 (역삼동)",,02-508-7753,127.0362586,37.5077559
1804,성모의원,"충청남도 금산군 금산읍 비범로 31, (금산읍)",,041-753-1730,127.4914467,36.1055848
1805,성모이음정신건강의학과의원,"서울특별시 은평구 진관2로 29-21, 드림스퀘어 403호 (진관동)",,02-2138-1568,126.9193479,37.6357288
1806,성모정신건강의학과의원,"제주특별자치도 제주시 노형로 388, 2층 (노형동)",,064-742-5539,126.4770373,33.4842183
1807,성모정신건강의학과의원,"경기도 광주시 광주대로55번길 21, 디에이치타워 3층 301,303호 (경안동)",,031-763-2301,127.258134,37.4114494
1808,성모정신건강의학과의원,"충청북도 청주시 상당구 청남로 2200, 5층 (석교동)",,043-223-8275,127.491422,36.6278464
1809,성모정신건강의학과의원,"서울특별시 강남구 테헤란로87길 13, 6층 (삼성동)",,02-558-6100,127.0586131,37.5086361
1810,성모정신건강의학과의원,"대전광역시 동구 대전로 779, (원동)",,042-254-7271,127.4335151,36.3291499
1811,성모정신건강의학과의원,"대전광역시 중구 동서대로 1218, 3층 (태평동)",,042-536-7533,127.3952896,36.3255391
1812,성모정신건강의학과의원,"충청남도 논산시 해월로 163, 3층 (반월동)",,041-736-7800,127.0847573,36.2051375
1813,성모정신건강의학과의원,"전라남도 목포시 영산로 325, 1층 (용당동)",,061-278-5875,126.4010816,34.8060433
1814,성모정신과의원,"경기도 의정부시 태평로 110, (의정부동)",,031-856-7575,127.051848,37.7423707
1815,성모정신과의원,"서울특별시 영등포구 영중로 51-1, 10층 (영등포동6가)",,02-2678-6659,126.9046186,37.5209455
1816,성모좋은정신건강의학과의원,"경기도 고양시 덕양구 화신로260번길 57, 요진타워 601호, 602-1호 (화정동)",https://blog.naver.com/sungmojoeun,031-970-8500,126.8327834,37.6335929
1817,성모채움정신건강의학과의원,"서울특별시 송파구 오금로 420, 유니팜코리아 402호 (가락동)",,02-409-5575,127.1362955,37.4969986
1818,성모튼튼365정형외과의원,"경기도 고양시 덕양구 권율대로 885, 203~205호 (신원동)",,02-381-6789,126.8890996,37.6632812
1819,성모튼튼재활의학과의원,"경기도 안양시 동안구 경수대로 428, 306호-308호 (호계동, 덕유파크)",,031-452-0055,126.9625171,37.3622378
1820,성모평온한마음의원,"서울특별시 광진구 능동로 290, 삼일빌딩 7층 (능동)",,02-6237-9357,127.0789792,37.5555833
1821,성모푸른내과의원,"서울특별시 광진구 구의로 7, 2층 (구의동)",,02-6094-7575,127.0890889,37.5386084
1822,성모하늘정신건강의학과의원,"경기도 광명시 철산로 16, 7층 (철산동)",,02-2060-3217,126.8680271,37.4757231
1823,성모행복정신건강의학과의원,"서울특별시 송파구 양산로 42, 성보빌딩 3층 (거여동)",,02-6930-5777,127.1445023,37.4926414
1824,성모휴정신건강의학과의원,"서울특별시 도봉구 도봉로 551, (쌍문동)",,02-949-1966,127.0377773,37.654492
1825,성모힐정신건강의학과의원,"서울특별시 강남구 강남대로 328, 강남역 쉐르빌 2층 208,209호 (역삼동)",,02-2138-5568,127.0309385,37.4924281
1826,성북아이정신건강의학과의원,"서울특별시 성북구 동소문로 98, 5층 (동소문동5가)",,922-7582,127.0162587,37.5922582
1827,성북우리아이들병원,"서울특별시 성북구 동소문로46길 10, (하월곡동)",,02-912-0100,127.0293592,37.6068633
1828,성산의원,"제주특별자치도 서귀포시 성산읍 고성동서로56번길 16, (성산읍)",,064-782-4472,126.9145036,33.4497706
1829,성서정신과의원,"대구광역시 달서구 계대동문로 120, 4층 (이곡동)",,053-582-7733,128.5055733,35.8551323
1830,성성조은내과의원,"충청남도 천안시 서북구 성성8로 14-12, 4층 (성성동)",,041-566-8175,127.1297531,36.8403803
1831,성성하나로내과의원,"충청남도 천안시 서북구 업성수변로 94, 2층 201호 (성성동)",,041-553-7588,127.1403033,36.8473298
1832,성수한사랑의원,"서울특별시 성동구 성덕정길 33, (성수동1가)",,02-2205-0896,127.0474801,37.5390449
1833,성신가정의학과의원,"서울특별시 구로구 개봉로3길 35, 성은빌딩 2층 (개봉동)",,02-2688-6411,126.8543242,37.4861749
1834,성심더편한내과의원,"강원특별자치도 삼척시 진주로 19, M 1965 5층 (남양동)",,033-572-3133,129.1637519,37.4425304
1835,성심병원,"경상북도 안동시 정백이골길 36-15,  (안막동)",,054-843-7887,128.7349902,36.5844449
1836,성심의료재단강동성심병원,"서울특별시 강동구 성안로 150, (길동)",www.kdh.or.kr,02-2224-2114,127.135378,37.5359971
1837,성심의원,"전라남도 장흥군 장흥읍 중앙로1길 13, 13",,061-863-5903,126.9101372,34.6777923
1838,성심정신건강의학과의원,"충청남도 아산시 온천대로 1472, 3층 (온천동)",,041-548-4370,127.0011209,36.7816342
1839,성심정신건강의학과의원,"충청남도 보령시 중앙로 15, (동대동)",http://,041-935-9911,126.5987007,36.3460567
1840,성심플러스내과의원,"서울특별시 성북구 돌곶이로 191, 2층 (장위동)",,02-6081-5800,127.0481877,37.6172505
1841,성애의료재단 성애병원,"서울특별시 영등포구 여의대방로53길 22, (신길동, 성애병원)",http://www.sungae.co.kr,02-840-7114,126.9225003,37.5120274
1842,성요셉정신건강의학과의원,"충청남도 부여군 부여읍 사비로 78, 2층",,041-835-6311,126.9108585,36.2796413
1843,성원미의원,"서울특별시 강동구 구천면로 170, (천호동)",,02-488-7700,127.1234826,37.5414384
1844,성원의원,"서울특별시 종로구 종로 256, 2층 (종로5가)",,02-743-0118,127.006104,37.5707748
1845,성윤업내과의원,"강원특별자치도 영월군 영월읍 중앙1로 32, (영월읍)",,033-374-0871,128.465951,37.1839023
1846,성은병원,"경기도 안산시 단원구 원포공원1로 19, 원포빌딩 121,122,401,501호 (초지동)",,031-484-6500,126.8124498,37.3003796
1847,성은의료재단 연산병원,"부산광역시 연제구 배산북로 50, (연산동, 배산북로 47)",,051-866-5050,129.094698,35.1783372
1848,성정원통사의원,"서울특별시 강남구 학동로 337, H타워 5층 (논현동)",,02-547-1821,127.0399436,37.5170765
1849,성주제일병원,"경상북도 성주군 성주읍 성주순환로 274, (성주읍)",,054-933-0712,128.2917489,35.9190891
1850,성지병원,"서울특별시 금천구 가산로 122, (가산동)",,02-867-7056,126.8928939,37.4766009
1851,성지하임병원,"충청남도 논산시 연산면 한전2길 52, (연산면)",,041-734-9100,127.1852906,36.2052468
1852,성찬의원,"부산광역시 남구 용호로 129, 2층 (용호동, 두산빌딩)",,051-625-8575,129.1123661,35.1206436
1853,세계영상의학과의원,"대전광역시 중구 계백로 1731, 제일가구프라자 2층 (오류동)",,042-254-1113,127.4116089,36.3225767
1854,세광병원,"울산광역시 울주군 삼남읍 반구대로 15, (삼남읍)",,055-381-8275,129.0908491,35.4992656
1855,세교중앙내과의원,"경기도 오산시 수청로 189, 601,602호 (금암동, 웅신아트프라자)",,031-378-6543,127.0459084,37.1768205
1856,세란가정의원,"경기도 고양시 덕양구 충경로 96, 소만빌딩 301호 (행신동)",,031-972-0543,126.8403419,37.6152808
1857,세련신경과의원,"전라남도 목포시 수문로 8, (대안동)",,061-242-5559,126.3852213,34.7916198
